LAT,LON,SPEED,COURSE,HEADING,DESTINATION,FLAG,LENGTH,SHIPNAME,SHIPTYPE,SHIP_ID,WIDTH,DWT,DATETIME,PORT,date,week_nb,ship_type,port,is_parked,LAT_lag,LON_lag,vessel_distance
54.64667,19.91167,0,161,161,NaN,NaN,NA,[SAT-AIS],3,65875629977817,NA,NA,2016-12-20T07:57:02Z,kalingrad,2016-12-20,51,Tug,Kalingrad,1,54.64667,19.91167,0
57.91386,11.62603,112,88,83,SE WAL,KR,38,ASIAN VISION,7,674633,7,21421,2016-12-16T20:33:05Z,gothenborg,2016-12-16,51,Cargo,gothenborg,0,57.9181,11.60256,1465.8229928200262
55.7138,20.84608,31,55,21,KLAIPEDA,HK,170,GENCO RELIANCE,7,685288,27,29952,2016-12-19T13:05:06Z,klaipeda,2016-12-19,51,Cargo,Klaipeda,0,55.71255,20.84023,392.35907696377404
59.92105,30.0033,119,291,293,BREMERHAVEN,HK,210,MAERSK NIAMEY,7,686278,30,33414,2016-12-20T10:03:03Z,st_petersburg,2016-12-20,51,Cargo,St. Petersburg,0,59.91205,30.04847,2712.3135123273414
54.37488,18.65932,0,20,166,GDANSK,LR,190,VICTORIA,7,687226,32,46931,2016-12-16T09:07:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1,54.37491,18.65989,37.11015198436945
55.73155,20.86157,121,90,90,LT KLJ,HK,189,AFRICAN CENDANA,7,687849,30,46834,2016-12-17T08:05:06Z,klaipeda,2016-12-17,51,Cargo,Klaipeda,0,55.73175,20.84616,966.1661855815036
54.7712,18.98928,129,307,307,KARLSHAMN SWEDEN,HK,97,JOAN,8,687940,16,4000,2016-12-18T06:23:02Z,gdansk,2016-12-18,51,Tanker,Gdańsk,0,54.71097,18.99803,6728.317980584107
54.78593,18.92086,121,310,312,ALEXANDRIA,HK,179,SCHUYLER TRADER,7,689205,30,35800,2016-12-16T04:05:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,0,54.77647,18.9374,1495.486991501399
59.89599,30.22679,0,3,125,RU LED,HK,170,PORT ALFRED,7,689765,27,29678,2016-12-14T00:33:03Z,st_petersburg,2016-12-14,50,Cargo,St. Petersburg,1,59.89608,30.22709,19.51797799993168
54.6917,18.99523,99,257,261,GDANSK POLAND,NO,224,HEINA,7,691174,32,76598,2016-12-16T00:43:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,0,54.72828,18.9864,4111.477040035524
54.53627,18.5201,0,0,240,GDYNIA,BS,94,FJORDVIK,7,698727,14,4081,2016-12-15T15:11:08Z,gdynia,2016-12-15,50,Cargo,Gdynia,1,54.53645,18.51995,22.256650321997263
54.53465,18.52815,0,192,56,GDYNIA,MH,225,LORD BYRON,7,711847,32,76838,2016-12-20T00:13:06Z,gdynia,2016-12-20,51,Cargo,Gdynia,1,54.53497,18.52835,37.892139961133374
55.81517,20.83683,94,152,152,LV VNT>LT KLJ,MH,195,UZAVA,8,712156,32,52650,2016-12-16T05:21:06Z,klaipeda,2016-12-16,51,Tanker,Klaipeda,0,55.82467,20.82783,1197.991508877091
54.58765,18.89527,121,26,25,TARANTO,MH,225,GENCO THUNDER,7,712201,32,76000,2016-12-15T20:11:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0,54.57504,18.88104,1677.2888819577724
54.51141,18.99715,132,202,206,GDANSK,MH,144,SONGA SAPPHIRE,8,712443,22,17596,2016-12-14T13:31:01Z,gdansk,2016-12-14,50,Tanker,Gdańsk,0,54.74522,18.99899,26027.912862164452
55.73472,20.84857,128,272,270,YABUCOA,MH,183,"NAVIG8 STRENGTH",8,712924,32,50497,2016-12-18T14:31:07Z,klaipeda,2016-12-18,51,Tanker,Klaipeda,0,55.73403,20.87363,1572.5457756983255
55.73533,20.86695,133,268,268,WILMINGTON^2CUSA,MH,183,"NAVIG8 UNIVERSE",8,713084,32,45313,2016-12-18T23:01:06Z,klaipeda,2016-12-18,51,Tanker,Klaipeda,0,55.73515,20.88543,1158.4061759934646
57.60081,11.69005,1,263,188,GOTHENBURG,MH,199,FEDERAL SATSUKI,7,713818,23,35300,2016-12-16T13:21:06Z,gothenborg,2016-12-16,51,Cargo,gothenborg,1,57.60059,11.69063,42.38635876135645
59.86925,30.21973,0,175,308,ST.PETERSBURG,MH,144,ICE RIVER,7,713900,23,14519,2016-12-13T21:01:04Z,st_petersburg,2016-12-13,50,Cargo,St. Petersburg,1,59.86879,30.22008,54.814925437774804
54.42725,18.89543,120,79,80,BALTIYSK,MH,288,KYMOPOLIA,7,714454,45,176990,2016-12-16T12:57:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,0,54.4211,18.846,3273.647506278766
59.90339,30.09083,82,111,111,ST PETERSBURG,MH,178,BOMAR VALOUR,7,714523,26,22300,2016-12-18T14:37:03Z,st_petersburg,2016-12-18,51,Cargo,St. Petersburg,0,59.90634,30.07622,879.1626297582746
54.57534,18.85512,142,221,219,GDYNIA,MH,158,LANTAU ARROW,7,716099,25,14901,2016-12-13T12:51:02Z,gdansk,2016-12-13,50,Cargo,Gdańsk,0,54.5937,18.8818,2671.984424834679
57.67839,11.81006,92,240,236,"CORDEMAIS, FR",SG,145,ELISALEX SCHULTE,8,725648,23,16418,2016-12-19T12:59:05Z,gothenborg,2016-12-19,51,Tanker,gothenborg,0,57.68538,11.85763,2936.0522479258807
54.51431,18.99619,96,205,207,PL GDN,SG,368,APL MERLION,7,726008,51,150166,2016-12-19T19:13:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,0,54.7311,18.99907,24133.696470790732
57.60555,11.66162,168,28,28,GOTHENBURG,SG,368,MOL QUINTET,7,726043,51,150936,2016-12-15T18:45:09Z,gothenborg,2016-12-15,50,Cargo,gothenborg,0,54.46572,18.99627,574154.0274405543
55.66366,21.13765,0,167,0,NA,SG,294,INDEPENDENCE,8,726727,46,82028,2016-12-18T17:03:07Z,klaipeda,2016-12-18,51,Tanker,Klaipeda,1,55.66405,21.13777,44.06364344084354
54.64101,20.02567,57,75,74,KALININGRAD,SG,177,STRATEGIC ENCOUNTER,7,727807,28,33000,2016-12-16T09:47:02Z,kalingrad,2016-12-16,51,Cargo,Kalingrad,0,54.63309,19.89434,8506.96409542742
54.53633,18.52317,11,62,240,PL GDY,MT,103,TRANS HOLM,8,728871,16,6046,2016-12-18T18:37:08Z,gdynia,2016-12-18,51,Tanker,Gdynia,0,54.53583,18.52183,102.8990896513512
57.94259,11.69145,120,214,215,BE ZEE,SG,164,ASIAN BREEZE,7,729384,28,12562,2016-12-13T14:29:05Z,gothenborg,2016-12-13,50,Cargo,gothenborg,0,57.95189,11.70251,1224.219972723325
55.72865,21.05033,87,271,270,GEDSER,SG,189,THOR INTEGRITY,7,732076,32,52375,2016-12-19T22:25:06Z,klaipeda,2016-12-19,51,Cargo,Klaipeda,0,55.7284,21.0655,951.34952035819
55.73813,20.81173,130,268,271,IEWAT,SG,177,IVS KITE,7,732703,28,32556,2016-12-14T16:09:07Z,klaipeda,2016-12-14,50,Cargo,Klaipeda,0,55.73795,20.83695,1580.675563823567
54.79148,18.99357,95,318,320,GOTEBORG,MT,99,JS CHUKAR,8,732780,17,4994,2016-12-15T04:13:01Z,gdansk,2016-12-15,50,Tanker,Gdańsk,0,54.46613,18.99913,36219.613847246816
59.91283,30.04498,84,292,289,ISKENDERUN,PA,183,ADASTRA,7,732836,30,46493,2016-12-20T10:25:03Z,st_petersburg,2016-12-20,51,Cargo,St. Petersburg,0,59.90572,30.08003,2110.2746577347
54.56457,18.85662,132,42,42,RIO GRANDE,TH,170,ROJAREK NAREE,7,734035,27,29870,2016-12-16T16:37:01Z,gdansk,2016-12-16,51,Cargo,Gdańsk,0,54.55322,18.83907,1696.9822382655225
54.59363,18.80848,1020,280,242,NaN,PL,0,SAR 111261105,3,73528,0,NA,2016-12-20T08:29:01Z,gdansk,2016-12-20,51,Tug,Gdańsk,0,54.67845,18.74161,10378.604198692481
57.67288,11.62489,920,55,96,CLASS B,SE,8,SAR 111265121,3,73551,10,NA,2016-12-16T09:27:06Z,gothenborg,2016-12-16,51,Tug,gothenborg,0,57.60648,11.62348,7392.100876692701
54.79168,18.95444,99,158,157,PLGDY,VU,118,AMARANTH,8,737998,15,5858,2016-12-19T19:33:02Z,gdansk,2016-12-19,51,Tanker,Gdańsk,0,54.70232,18.99672,10311.791514631843
54.97,20.33667,0,112,112,NaN,NaN,NA,[SAT-AIS],3,74296936982416,NA,NA,2016-12-15T16:39:03Z,kalingrad,2016-12-15,50,Tug,Kalingrad,1,54.97,20.33667,0
54.38034,18.65822,12,95,283,GDANSK,LR,101,SEVEN OSPREY,3,752901,21,3104,2016-12-15T15:05:02Z,gdansk,2016-12-15,50,Tug,Gdańsk,0,54.38026,18.65623,129.3243280940433
54.35753,18.67228,0,129,313,GDANSK,CY,71,SYLUR,3,753262,16,3350,2016-12-16T23:57:02Z,gdansk,2016-12-16,51,Tug,Gdańsk,1,54.3572,18.67241,37.69098616409595
55.975,20.80167,28,47,42,BUTINGE,LR,249,SCF BALTICA,8,753672,44,117153,2016-12-14T19:01:07Z,klaipeda,2016-12-14,50,Tanker,Klaipeda,0,55.9705,20.8,511.6261584817702
59.9185,30.01639,111,293,291,UDDEVALLA,LR,152,ZENIT,7,754206,23,12848,2016-12-19T10:49:03Z,st_petersburg,2016-12-19,51,Cargo,St. Petersburg,0,59.91341,30.04125,1498.4745158570945
55.01091,20.17979,41,86,86,PIONERSKY,RU,68,ERRIE,3,754816,16,2503,2016-12-18T04:19:03Z,kalingrad,2016-12-18,51,Tug,Kalingrad,0,55.00977,20.00268,11306.3240552574
54.655,19.8496,136,301,300,KGD VIA NOK,LR,168,AMERDIJK,7,754855,25,21232,2016-12-13T18:39:03Z,kalingrad,2016-12-13,50,Cargo,Kalingrad,0,54.63272,19.89502,3835.5605992099627
59.91685,30.02478,112,293,292,PLGDY,LR,168,AALDERDIJK,7,754856,25,21299,2016-12-20T08:51:03Z,st_petersburg,2016-12-20,51,Cargo,St. Petersburg,0,59.91311,30.04307,1102.2829164195207
54.65045,19.86151,94,123,127,RUKGD,LR,168,AKERDIJK,7,755306,25,21293,2016-12-20T11:07:04Z,kalingrad,2016-12-20,51,Cargo,Kalingrad,0,54.65897,19.83891,1737.1712935629766
59.91301,30.04308,104,292,297,"ISKENDERUN,TURKEY",LR,157,ALLEGRA,7,755491,26,24173,2016-12-16T21:43:05Z,st_petersburg,2016-12-16,51,Cargo,St. Petersburg,0,59.90941,30.06115,1085.1798872279003
55.73171,20.97099,104,268,269,MURMANSK,LR,225,USOLIE,7,755518,32,68789,2016-12-14T10:09:06Z,klaipeda,2016-12-14,50,Cargo,Klaipeda,0,55.69459,21.13291,10962.663242101442
55.73037,20.93057,90,274,274,ROTTERDAM,LR,228,SAKURA PRINCESS,8,755563,42,105365,2016-12-14T11:29:06Z,klaipeda,2016-12-14,50,Tanker,Klaipeda,0,55.7297,20.94663,1009.4528551542394
59.90739,30.07238,109,111,112,SAINT PETERSBURG,LR,149,BALTIC HEATHER,7,755883,22,10114,2016-12-20T02:19:03Z,st_petersburg,2016-12-20,51,Cargo,St. Petersburg,0,59.9126,30.04639,1562.1832956666365
57.97871,11.73668,104,211,213,RAFNES,LR,108,CORAL LACERA,8,756074,16,6175,2016-12-17T09:37:05Z,gothenborg,2016-12-17,51,Tanker,gothenborg,0,57.98905,11.7486,1348.9966383913636
59.91264,30.04653,117,112,112,ST PETERSBURG,LR,150,BALTIC PIONEER,7,756184,22,10532,2016-12-20T05:05:04Z,st_petersburg,2016-12-20,51,Cargo,St. Petersburg,0,59.91522,30.03235,841.8172022319987
59.90835,30.06593,111,111,111,ST PETERSBURG,LR,150,BALTIC PATRIOT,7,756186,22,10621,2016-12-18T05:49:03Z,st_petersburg,2016-12-18,51,Cargo,St. Petersburg,0,59.91237,30.04677,1159.1930814405296
59.9075,30.07083,105,112,110,SAINT-PETERSBURG,LR,150,BALTIC PERFORMER,7,756187,22,10603,2016-12-13T15:33:03Z,st_petersburg,2016-12-13,50,Cargo,St. Petersburg,0,59.91117,30.05283,1084.5144045112709
55.60285,20.83738,95,21,19,KLAIPEDA,LR,183,GREEN PLANET,8,756194,32,50844,2016-12-14T10:45:06Z,klaipeda,2016-12-14,50,Tanker,Klaipeda,0,55.89721,20.80805,32819.528247556605
54.63303,19.92508,66,262,264,KALININGRAD,LR,148,OLGA,7,756252,22,18319,2016-12-17T01:09:02Z,kalingrad,2016-12-17,51,Cargo,Kalingrad,0,54.64677,20.06415,9088.812975397199
55.71448,21.11101,60,155,157,KLAIPEDA,LR,179,VANTAGE WAVE,7,756358,27,33200,2016-12-14T10:11:07Z,klaipeda,2016-12-14,50,Cargo,Klaipeda,0,55.70213,20.87546,14837.091577446849
54.69192,18.95926,135,200,199,GDANSK,RU,153,YAMAL KRECHET,7,757296,23,20144,2016-12-20T10:25:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,0,54.7202,18.97866,3386.3767408783533
54.50609,18.98727,141,208,207,PLGDN,LR,167,CALISTO,7,757428,25,20614,2016-12-19T02:37:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,0,59.921,30.0035,894803.5670588076
59.917,30.0235,101,292,292,VENSPILS,LR,134,PRINCE OF WAVES,7,757619,20,8039,2016-12-19T19:23:03Z,st_petersburg,2016-12-19,51,Cargo,St. Petersburg,0,59.912,30.04717,1433.3538212342194
57.61271,11.67293,190,28,28,GOTHENBURG,LR,178,JONNI RITSCHER,7,757658,27,22243,2016-12-19T03:53:05Z,gothenborg,2016-12-19,51,Cargo,gothenborg,0,57.60165,11.66195,1394.4936339290355
59.91606,30.02813,116,111,112,ST.PETERSBURG,MT,192,ATLANTIC NAVIGATORII,7,758443,27,30345,2016-12-17T14:31:03Z,st_petersburg,2016-12-17,51,Cargo,St. Petersburg,0,59.92031,30.00699,1270.9002184403448
59.91415,30.03794,98,111,111,ST PETERSBURG,LR,179,INA LOTTE,7,758523,29,38267,2016-12-14T15:13:03Z,st_petersburg,2016-12-14,50,Cargo,St. Petersburg,0,59.91727,30.02257,925.3256756671703
59.89337,30.21968,0,321,213,ST PETERSBURG,PT,166,PACIFIC WINTER,7,758559,23,19359,2016-12-16T20:51:04Z,st_petersburg,2016-12-16,51,Cargo,St. Petersburg,1,59.89372,30.21974,39.105652763713884
54.53782,18.73003,141,271,270,GDYNIA,LR,158,E.R. TALLINN,7,758589,23,14230,2016-12-18T03:49:02Z,gdansk,2016-12-18,51,Cargo,Gdańsk,0,54.53731,18.75813,1815.7039889443604
59.9205,30.006,92,292,292,HAMBURG VIA NOK,LR,169,BARMBEK,7,758658,27,15956,2016-12-18T09:23:03Z,st_petersburg,2016-12-18,51,Cargo,St. Petersburg,0,59.91767,30.02017,851.0813133300971
59.89198,30.14679,65,292,292,RU LED,LR,176,PAPUA,7,758718,29,31817,2016-12-14T18:43:03Z,st_petersburg,2016-12-14,50,Cargo,St. Petersburg,0,59.88899,30.16134,878.0610307279717
59.91523,30.03065,112,113,112,ST.PETERSBURG,LR,157,E.R. VISBY,7,758759,23,14236,2016-12-20T03:59:03Z,st_petersburg,2016-12-20,51,Cargo,St. Petersburg,0,59.91897,30.01236,1102.2225582617612
59.90677,30.07293,128,112,111,ST PETERSBURG,LR,168,CHARLOTTA B,7,758887,27,17822,2016-12-20T04:39:11Z,st_petersburg,2016-12-20,51,Cargo,St. Petersburg,0,59.91285,30.04415,1743.027471903923
55.97897,20.80276,46,36,35,BOUTINGE,LY,248,SAMRAA ALKHALEEJ,8,760531,43,114858,2016-12-18T09:35:06Z,klaipeda,2016-12-18,51,Tanker,Klaipeda,0,55.96786,20.80003,1248.397935432539
57.88801,11.65618,84,36,36,SKAERHAMN,SE,8,M/S ALO,3,835353,3,NA,2016-12-13T11:35:05Z,gothenborg,2016-12-13,50,Tug,gothenborg,0,57.87987,11.64797,1028.188999554156
54.46468,18.7012,0,0,0,NA,PL,2,BY NP,1,850625,2,NA,2016-12-14T10:09:01Z,gdansk,2016-12-14,50,Navigation,Gdańsk,1,54.46484,18.70134,19.98205436945151
54.41118,18.77667,0,0,511,NA,PL,4,P9 HYDRO METEO,1,850632,4,NA,2016-12-20T11:11:02Z,gdansk,2016-12-20,51,Navigation,Gdańsk,1,54.41118,18.77667,0
54.44321,18.96163,0,0,0,NA,PL,2,BY ZS,0,850637,2,NA,2016-12-17T23:59:02Z,gdansk,2016-12-17,51,Unspecified,Gdańsk,1,54.44296,18.96178,29.47522222384412
54.57765,18.9449,0,0,0,NA,PL,0,BY HEL,1,850641,0,NA,2016-12-18T15:57:02Z,gdansk,2016-12-18,51,Navigation,Gdańsk,1,54.60226,18.89077,4437.964156561227
54.53455,18.66366,0,0,0,NA,PL,2,BY GD,1,850644,2,NA,2016-12-14T16:07:02Z,gdansk,2016-12-14,50,Navigation,Gdańsk,1,54.53282,18.66424,196.1928342260528
59.8778,30.21639,0,0,511,NA,RU,3,ST.-PETERSBURG PT LE,1,851186,3,NA,2016-12-20T11:11:04Z,st_petersburg,2016-12-20,51,Navigation,St. Petersburg,1,59.8778,30.21639,0
57.61167,11.60717,109,127,130,PORVOO,DK,99,NORDIC NORA,8,858023,16,5810,2016-12-15T10:29:06Z,gothenborg,2016-12-15,50,Tanker,gothenborg,0,57.9215,11.60817,34490.212198168054
55.75791,20.94193,172,145,145,KLAIPEDA,FI,158,CONTAINERSHIPS VII,7,858053,22,13965,2016-12-18T05:51:06Z,klaipeda,2016-12-18,51,Cargo,Klaipeda,0,55.77592,20.91944,2450.127219665101
54.68774,20.21223,1021,360,0,SVETLIY,RU,22,OLEG STRASHNOV,3,878185,8,65,2016-12-17T13:13:02Z,kalingrad,2016-12-17,51,Tug,Kalingrad,0,54.69018,20.1966,1041.7369569424284
54.52682,18.55918,3,0,215,GDYNIA,PL,26,FAIRPLAY IV,3,917997,8,0,2016-12-16T11:19:07Z,gdynia,2016-12-16,51,Tug,Gdynia,1,54.51325,18.57434,1800.3856080246503
54.73917,18.74372,93,129,511,GDANSK,PL,25,SERWAL,3,941191,6,28,2016-12-15T17:05:02Z,gdansk,2016-12-15,50,Tug,Gdańsk,0,54.74669,18.72311,1566.761761066866
